<xi>@thread101:	0.504311
<xi>@thread102:	0.506676
<xi>@thread103:	0.507058
<xi>@thread104:	0.49162
<xi>@thread105:	0.497174
<xi>@thread106:	0.501161
<xi>@thread107:	0.490334
<xi>@thread108:	0.48807
<xi>@thread109:	0.493996
<xi>@thread110:	0.494924
<xi>@thread111:	0.50336
<xi>@thread112:	0.493907
<xi>@thread113:	0.504707
<xi>@thread114:	0.51028
<xi>@thread115:	0.498246
<xi>@thread116:	0.49778
<xi>@thread117:	0.502573
<xi>@thread118:	0.487857
<xi>@thread119:	0.500636
<xi>@thread120:	0.490933
<xi>@thread121:	0.496088
<xi>@thread122:	0.486362
<xi>@thread123:	0.517636
<xi>@thread124:	0.506846
<xi>@thread125:	0.500821
<xi>@thread126:	0.479044
<xi>@thread127:	0.496548
<xi>@thread128:	0.514224
<xi>@thread129:	0.509216
<xi>@thread130:	0.486696
<xi>@thread131:	0.499013
<xi>@thread132:	0.509394
<xi>@thread133:	0.506556
<xi>@thread134:	0.48953
<xi>@thread135:	0.488355
<xi>@thread136:	0.500543
<xi>@thread137:	0.506418
<xi>@thread138:	0.476884
<xi>@thread139:	0.503206
<xi>@thread140:	0.504114
<xi>@thread141:	0.490875
<xi>@thread142:	0.489923
<xi>@thread143:	0.488299
<xi>@thread144:	0.493719
<xi>@thread145:	0.49561
<xi>@thread146:	0.481896
<xi>@thread147:	0.490746
<xi>@thread148:	0.517269
<xi>@thread149:	0.51342
<xi>@thread150:	0.498896
<xi>@thread151:	0.492728
<xi>@thread152:	0.513606
<xi>@thread153:	0.510318
<xi>@thread154:	0.505948
<xi>@thread155:	0.48758
<xi>@thread156:	0.516399
<xi>@thread157:	0.513328
<xi>@thread158:	0.497582
<xi>@thread159:	0.485695
<xi>@thread160:	0.48943
<xi>@thread161:	0.503402
<xi>@thread162:	0.480896
<xi>@thread163:	0.485054
<xi>@thread164:	0.487906
<xi>@thread165:	0.493222
<xi>@thread166:	0.488525
<xi>@thread167:	0.519823
<xi>@thread168:	0.489674
<xi>@thread169:	0.485368
<xi>@thread170:	0.491193
<xi>@thread171:	0.493026
<xi>@thread172:	0.516449
<xi>@thread173:	0.504382
<xi>@thread174:	0.500857
<xi>@thread175:	0.489731
<xi>@thread176:	0.498956
<xi>@thread177:	0.511398
<xi>@thread178:	0.499604
<xi>@thread179:	0.500618
<xi>@thread180:	0.485913
<xi>@thread181:	0.496389
<xi>@thread182:	0.496232
<xi>@thread183:	0.510148
<xi>@thread184:	0.486715
<xi>@thread185:	0.519014
<xi>@thread186:	0.49679
<xi>@thread187:	0.502262
<xi>@thread188:	0.512837
<xi>@thread189:	0.50017
<xi>@thread190:	0.505835
<xi>@thread191:	0.49214
<xi>@thread192:	0.495919
<xi>@thread193:	0.509561
<xi>@thread194:	0.508974
<xi>@thread195:	0.503106
<xi>@thread196:	0.509334
<xi>@thread197:	0.491627
<xi>@thread198:	0.503227
<xi>@thread199:	0.496296
<xi>@thread200:	0.517486
<xi>@thread201:	0.498319
<xi>@thread202:	0.511606
<xi>@thread203:	0.503666
<xi>@thread204:	0.501638
<xi>@thread205:	0.523893
<xi>@thread206:	0.494711
<xi>@thread207:	0.499607
<xi>@thread208:	0.505353
<xi>@thread209:	0.494063
<xi>@thread210:	0.490688
<xi>@thread211:	0.492283
<xi>@thread212:	0.494388
<xi>@thread213:	0.501891
<xi>@thread214:	0.501573
<xi>@thread215:	0.501339
<xi>@thread216:	0.509496
<xi>@thread217:	0.489023
<xi>@thread218:	0.505422
<xi>@thread219:	0.487297
<xi>@thread220:	0.495051
<xi>@thread221:	0.496889
<xi>@thread222:	0.508732
<xi>@thread223:	0.491694
<xi>@thread224:	0.496328
<xi>@thread225:	0.491349
<xi>@thread226:	0.516308
<xi>@thread227:	0.501176
<xi>@thread228:	0.498579
<xi>@thread229:	0.510988
<xi>@thread230:	0.496326
<xi>@thread231:	0.507003
<xi>@thread232:	0.501427
<xi>@thread233:	0.508376
<xi>@thread234:	0.482088
<xi>@thread235:	0.492406
<xi>@thread236:	0.519259
<xi>@thread237:	0.48508
<xi>@thread238:	0.509231
<xi>@thread239:	0.504299
<xi>@thread240:	0.511496
<xi>@thread241:	0.494325
<xi>@thread242:	0.4942
<xi>@thread243:	0.500505
<xi>@thread244:	0.50507
<xi>@thread245:	0.498578
<xi>@thread246:	0.507158
<xi>@thread247:	0.522562
<xi>@thread248:	0.495473
<xi>@thread249:	0.501864
<xi>@thread250:	0.491092
<xi>@thread251:	0.480464
<xi>@thread252:	0.501461
<xi>@thread253:	0.508862
<xi>@thread254:	0.497946
<xi>@thread255:	0.486669
<xi>@thread256:	0.512795
<xi>@thread257:	0.501192
<xi>@thread258:	0.491402
<xi>@thread259:	0.497321
<xi>@thread260:	0.51283
<xi>@thread261:	0.50434
<xi>@thread262:	0.486669
<xi>@thread263:	0.495433
<xi>@thread264:	0.487657
<xi>@thread265:	0.495578
<xi>@thread266:	0.486544
<xi>@thread267:	0.50315
<xi>@thread268:	0.503249
<xi>@thread269:	0.503582
<xi>@thread270:	0.496231
<xi>@thread271:	0.500248
<xi>@thread272:	0.513097
<xi>@thread273:	0.500276
<xi>@thread274:	0.472351
<xi>@thread275:	0.502716
<xi>@thread276:	0.493808
<xi>@thread277:	0.490693
<xi>@thread278:	0.501818
<xi>@thread279:	0.501897
<xi>@thread280:	0.506883
<xi>@thread281:	0.476486
<xi>@thread282:	0.501133
<xi>@thread283:	0.508863
<xi>@thread284:	0.498088
<xi>@thread285:	0.494665
<xi>@thread286:	0.49437
<xi>@thread287:	0.498624
<xi>@thread288:	0.492233
<xi>@thread289:	0.491156
<xi>@thread290:	0.508621
<xi>@thread291:	0.500231
<xi>@thread292:	0.482695
<xi>@thread293:	0.494199
<xi>@thread294:	0.488364
<xi>@thread295:	0.504088
<xi>@thread296:	0.512764
<xi>@thread297:	0.502045
<xi>@thread298:	0.506611
<xi>@thread299:	0.50836
<xi>@thread300:	0.504813
<xi>@thread301:	0.501145
<xi>@thread302:	0.512335
<xi>@thread303:	0.48773
<xi>@thread304:	0.502586
<xi>@thread305:	0.506381
<xi>@thread306:	0.505085
<xi>@thread307:	0.49192
<xi>@thread308:	0.492461
<xi>@thread309:	0.494707
<xi>@thread310:	0.510193
<xi>@thread311:	0.500223
<xi>@thread312:	0.49198
<xi>@thread313:	0.496964
<xi>@thread314:	0.499638
<xi>@thread315:	0.490074
<xi>@thread316:	0.49307
<xi>@thread317:	0.500306
<xi>@thread318:	0.48587
<xi>@thread319:	0.501447
<xi>@thread320:	0.51275
<xi>@thread321:	0.481941
<xi>@thread322:	0.507818
<xi>@thread323:	0.50349
<xi>@thread324:	0.506014
<xi>@thread325:	0.493574
<xi>@thread326:	0.492948
<xi>@thread327:	0.496292
<xi>@thread328:	0.476989
<xi>@thread329:	0.510014
<xi>@thread330:	0.490536
<xi>@thread331:	0.508546
<xi>@thread332:	0.493143
<xi>@thread333:	0.503831
<xi>@thread334:	0.509718
<xi>@thread335:	0.510036
<xi>@thread336:	0.505635
<xi>@thread337:	0.509721
<xi>@thread338:	0.486756
<xi>@thread339:	0.493243
<xi>@thread340:	0.499872
<xi>@thread341:	0.487776
<xi>@thread342:	0.507502
<xi>@thread343:	0.491335
<xi>@thread344:	0.489441
<xi>@thread345:	0.503322
<xi>@thread346:	0.503437
<xi>@thread347:	0.494974
<xi>@thread348:	0.5014
<xi>@thread349:	0.507245
<xi>@thread350:	0.494605
<xi>@thread351:	0.508015
<xi>@thread352:	0.494395
<xi>@thread353:	0.488876
<xi>@thread354:	0.496212
<xi>@thread355:	0.517289
<xi>@thread356:	0.492511
<xi>@thread357:	0.487255
<xi>@thread358:	0.495811
<xi>@thread359:	0.498035
<xi>@thread360:	0.499626
<xi>@thread361:	0.481617
<xi>@thread362:	0.508174
<xi>@thread363:	0.500865
<xi>@thread364:	0.504718
<xi>@thread365:	0.508029
<xi>@thread366:	0.49996
<xi>@thread367:	0.495533
<xi>@thread368:	0.501305
<xi>@thread369:	0.492344
<xi>@thread370:	0.486564
<xi>@thread371:	0.497442
<xi>@thread372:	0.493999
<xi>@thread373:	0.48473
<xi>@thread374:	0.499188
<xi>@thread375:	0.510117
<xi>@thread376:	0.48992
<xi>@thread377:	0.499847
<xi>@thread378:	0.505343
<xi>@thread379:	0.50257
<xi>@thread380:	0.480701
<xi>@thread381:	0.499871
<xi>@thread382:	0.492373
<xi>@thread383:	0.4935
<xi>@thread384:	0.490497
<xi>@thread385:	0.483323
<xi>@thread386:	0.491377
<xi>@thread387:	0.482369
<xi>@thread388:	0.504887
<xi>@thread389:	0.512789
<xi>@thread390:	0.49967
<xi>@thread391:	0.500305
<xi>@thread392:	0.492505
<xi>@thread393:	0.494475
<xi>@thread394:	0.5024
<xi>@thread395:	0.494802
<xi>@thread396:	0.497363
<xi>@thread397:	0.510046
<xi>@thread398:	0.49749
<xi>@thread399:	0.499728
<xi>@thread400:	0.507264
<xi>@thread401:	0.50735
<xi>@thread402:	0.507071
<xi>@thread403:	0.498123
<xi>@thread404:	0.487883
<xi>@thread405:	0.500461
<xi>@thread406:	0.492507
<xi>@thread407:	0.495816
<xi>@thread408:	0.491168
<xi>@thread409:	0.487714
<xi>@thread410:	0.500915
<xi>@thread411:	0.507016
<xi>@thread412:	0.514866
<xi>@thread413:	0.498016
<xi>@thread414:	0.511076
<xi>@thread415:	0.492351
<xi>@thread416:	0.506495
<xi>@thread417:	0.505368
<xi>@thread418:	0.500526
<xi>@thread419:	0.490493
<xi>@thread420:	0.497686
<xi>@thread421:	0.503739
<xi>@thread422:	0.510576
<xi>@thread423:	0.490285
<xi>@thread424:	0.4881
<xi>@thread425:	0.492878
<xi>@thread426:	0.509169
<xi>@thread427:	0.496791
<xi>@thread428:	0.491802
<xi>@thread429:	0.513687
<xi>@thread430:	0.486928
<xi>@thread431:	0.499751
<xi>@thread432:	0.503361
<xi>@thread433:	0.500284
<xi>@thread434:	0.490492
<xi>@thread435:	0.496435
<xi>@thread436:	0.501851
<xi>@thread437:	0.504399
<xi>@thread438:	0.498275
<xi>@thread439:	0.49759
<xi>@thread440:	0.492829
<xi>@thread441:	0.492819
<xi>@thread442:	0.509754
<xi>@thread443:	0.509926
<xi>@thread444:	0.481166
<xi>@thread445:	0.506933
<xi>@thread446:	0.49893
<xi>@thread447:	0.507121
<xi>@thread448:	0.504142
<xi>@thread449:	0.491846
<xi>@thread450:	0.496039
<xi>@thread451:	0.485088
<xi>@thread452:	0.493996
<xi>@thread453:	0.495327
<xi>@thread454:	0.488323
<xi>@thread455:	0.497216
<xi>@thread456:	0.505031
<xi>@thread457:	0.508129
<xi>@thread458:	0.504642
<xi>@thread459:	0.512657
<xi>@thread460:	0.508505
<xi>@thread461:	0.492129
<xi>@thread462:	0.49246
<xi>@thread463:	0.501152
<xi>@thread464:	0.519467
<xi>@thread465:	0.491975
<xi>@thread466:	0.51058
<xi>@thread467:	0.514754
<xi>@thread468:	0.503114
<xi>@thread469:	0.499438
<xi>@thread470:	0.497663
<xi>@thread471:	0.508747
<xi>@thread472:	0.514673
<xi>@thread473:	0.496881
<xi>@thread474:	0.498643
<xi>@thread475:	0.497496
<xi>@thread476:	0.496182
<xi>@thread477:	0.494851
<xi>@thread478:	0.493993
<xi>@thread479:	0.499061
<xi>@thread480:	0.51554
<xi>@thread481:	0.500147
<xi>@thread482:	0.501232
<xi>@thread483:	0.505361
<xi>@thread484:	0.494674
<xi>@thread485:	0.490434
<xi>@thread486:	0.513458
<xi>@thread487:	0.511893
<xi>@thread488:	0.50463
<xi>@thread489:	0.489619
<xi>@thread490:	0.514046
<xi>@thread491:	0.503876
<xi>@thread492:	0.51759
<xi>@thread493:	0.515505
<xi>@thread494:	0.50429
<xi>@thread495:	0.519244
<xi>@thread496:	0.486202
<xi>@thread497:	0.500452
<xi>@thread498:	0.510728
<xi>@thread499:	0.503966
<xi>@thread500:	0.497698
<xi>@thread501:	0.514599
<xi>@thread502:	0.512934
<xi>@thread503:	0.49144
<xi>@thread504:	0.50886
<xi>@thread505:	0.492058
<xi>@thread506:	0.522052
<xi>@thread507:	0.510146
<xi>@thread508:	0.505459
<xi>@thread509:	0.487297
<xi>@thread510:	0.527777
<xi>@thread511:	0.496499

Gaussian averages (exp. 0):
<xi>@thread0:	-0.0117958
<xi>@thread1:	-0.0219354
<xi>@thread2:	0.0049952
<xi>@thread3:	0.0236381
<xi>@thread4:	-0.0512833
<xi>@thread5:	-0.0165353
<xi>@thread6:	0.00739001
<xi>@thread7:	-0.0630501
<xi>@thread8:	-0.0104974
<xi>@thread9:	-0.00814744
<xi>@thread10:	0.0200234
<xi>@thread11:	0.0350246
<xi>@thread12:	-0.0211073
<xi>@thread13:	-0.0480646
<xi>@thread14:	0.0204124
<xi>@thread15:	0.0398464
<xi>@thread16:	0.0345897
<xi>@thread17:	-0.0204457
<xi>@thread18:	0.00732184
<xi>@thread19:	0.0176051
<xi>@thread20:	-0.00989475
<xi>@thread21:	-0.00764777
<xi>@thread22:	0.050158
<xi>@thread23:	0.0346692
<xi>@thread24:	-0.0184581
<xi>@thread25:	0.0518783
<xi>@thread26:	0.00065162
<xi>@thread27:	0.00648133
<xi>@thread28:	0.00730221
<xi>@thread29:	0.0296459
<xi>@thread30:	0.00171445
<xi>@thread31:	0.0165066
<xi>@thread32:	0.0515506
<xi>@thread33:	-0.0403917
<xi>@thread34:	-0.0250707
<xi>@thread35:	-0.0035219
<xi>@thread36:	-0.0332715
<xi>@thread37:	-0.0203324
<xi>@thread38:	-0.053163
<xi>@thread39:	0.0313012
<xi>@thread40:	0.0320168
<xi>@thread41:	0.0118025
<xi>@thread42:	0.0162804
<xi>@thread43:	-0.0299564
<xi>@thread44:	-0.0248782
<xi>@thread45:	0.0540611
<xi>@thread46:	-0.0177378
<xi>@thread47:	0.00464192
<xi>@thread48:	-0.0463489
<xi>@thread49:	-0.0173837
<xi>@thread50:	-0.00377032
<xi>@thread51:	-0.00282233
<xi>@thread52:	0.00617571
<xi>@thread53:	0.0124307
<xi>@thread54:	-0.0292102
<xi>@thread55:	-0.0145735
<xi>@thread56:	-0.00628304
<xi>@thread57:	-0.00458794
<xi>@thread58:	-0.015244
<xi>@thread59:	-0.0145399
<xi>@thread60:	-0.01207
<xi>@thread61:	0.0137397
<xi>@thread62:	0.00913396
<xi>@thread63:	0.00117301
<xi>@thread64:	-0.00917524
<xi>@thread65:	-0.0115881
<xi>@thread66:	0.0209165
<xi>@thread67:	-0.051848
<xi>@thread68:	-0.00795984
<xi>@thread69:	-0.0235755
<xi>@thread70:	0.0067952
<xi>@thread71:	-0.00599829
<xi>@thread72:	0.00147606
<xi>@thread73:	-0.0904254
<xi>@thread74:	-0.0340606
<xi>@thread75:	0.0318301
<xi>@thread76:	-0.0300655
<xi>@thread77:	0.00455665
<xi>@thread78:	-0.00104149
<xi>@thread79:	0.0087058
<xi>@thread80:	0.0349883
<xi>@thread81:	0.00835673
<xi>@thread82:	-0.0242934
<xi>@thread83:	-0.0252441
<xi>@thread84:	-0.00189037
<xi>@thread85:	0.0272727
<xi>@thread86:	0.0298032
<xi>@thread87:	-0.0277114
<xi>@thread88:	-0.00551989
<xi>@thread89:	-0.0586842
<xi>@thread90:	0.024132
<xi>@thread91:	-0.0338394
<xi>@thread92:	0.0725025
<xi>@thread93:	0.0214352
<xi>@thread94:	-0.0410296
<xi>@thread95:	-0.0158306
<xi>@thread96:	-0.00178896
<xi>@thread97:	0.0158458
<xi>@thread98:	0.00158974
<xi>@thread99:	-0.0214726
<xi>@thread100:	0.0237178
<xi>@thread101:	-0.0585157
<xi>@thread102:	0.0306671
<xi>@thread103:	0.0044459
<xi>@thread104:	0.00574337
<xi>@thread105:	0.0272298
<xi>@thread106:	-0.0422906
<xi>@thread107:	-0.0196818
<xi>@thread108:	-0.066852
<xi>@thread109:	0.0227418
<xi>@thread110:	0.00811223
<xi>@thread111:	-0.0191239
<xi>@thread112:	-0.0324899
<xi>@thread113:	0.00917337
<xi>@thread114:	-0.0526939
<xi>@thread115:	0.0201286
<xi>@thread116:	0.00658928
<xi>@thread117:	-0.0502505
<xi>@thread118:	0.016121
<xi>@thread119:	0.0263563
<xi>@thread120:	0.00136028
<xi>@thread121:	-0.0611782
<xi>@thread122:	-0.0125435
<xi>@thread123:	-0.0578506
<xi>@thread124:	-0.00284203
<xi>@thread125:	0.0355187
<xi>@thread126:	-0.0347754
<xi>@thread127:	0.0197773
<xi>@thread128:	-0.0385833
<xi>@thread129:	0.00998457
<xi>@thread130:	0.0339367
<xi>@thread131:	0.0423795
<xi>@thread132:	0.0179155
<xi>@thread133:	-0.0618409
<xi>@thread134:	0.0256802
<xi>@thread135:	-0.00859229
<xi>@thread136:	0.0131499
<xi>@thread137:	-0.00324889
<xi>@thread138:	-0.0240816
<xi>@thread139:	-0.0182333
<xi>@thread140:	0.00788014
<xi>@thread141:	-0.0392112
<xi>@thread142:	-0.0104388
<xi>@thread143:	-0.0465932
<xi>@thread144:	0.0311524
<xi>@thread145:	0.0239457
<xi>@thread146:	-0.0274001
<xi>@thread147:	-0.00896703
<xi>@thread148:	0.012508
<xi>@thread149:	0.0236763
<xi>@thread150:	-0.00220804
<xi>@thread151:	0.00420451
<xi>@thread152:	0.00359846
<xi>@thread153:	0.038343
<xi>@thread154:	0.0119776
<xi>@thread155:	-0.0213274
<xi>@thread156:	0.0879049
<xi>@thread157:	-0.00314072
<xi>@thread158:	0.0342992
<xi>@thread159:	-0.0323675
<xi>@thread160:	0.0177477
<xi>@thread161:	0.031233
<xi>@thread162:	0.0161065
<xi>@thread163:	-0.0380588
<xi>@thread164:	0.0603817
<xi>@thread165:	0.0345181
<xi>@thread166:	0.0681875
<xi>@thread167:	0.0219863
<xi>@thread168:	-0.000222491
<xi>@thread169:	-0.0393185
<xi>@thread170:	-0.00380584
<xi>@thread171:	0.0213149
<xi>@thread172:	-0.0408243
<xi>@thread173:	0.0171932
<xi>@thread174:	-0.0483252
<xi>@thread175:	0.0160119
<xi>@thread176:	0.0136466
<xi>@thread177:	-0.00507649
<xi>@thread178:	-0.0745916
<xi>@thread179:	-0.0115993
<xi>@thread180:	-0.00932825
<xi>@thread181:	-0.0398812
<xi>@thread182:	-0.0275408
<xi>@thread183:	0.0129213
<xi>@thread184:	0.0648678
<xi>@thread185:	0.02545
<xi>@thread186:	-0.0332522
<xi>@thread187:	0.00528818
<xi>@thread188:	0.0275928
<xi>@thread189:	-0.0259442
<xi>@thread190:	-0.0207366
<xi>@thread191:	-0.0126403
<xi>@thread192:	-0.011358
<xi>@thread193:	0.0123499
<xi>@thread194:	-0.0139576
<xi>@thread195:	0.00909444
<xi>@thread196:	-0.00017031
<xi>@thread197:	0.0368351
<xi>@thread198:	-0.00526311
<xi>@thread199:	0.0312498
<xi>@thread200:	0.0278922
<xi>@thread201:	0.00737777
<xi>@thread202:	-0.0145671
<xi>@thread203:	-0.0389293
<xi>@thread204:	0.0553041
<xi>@thread205:	-0.033552
<xi>@thread206:	-0.015355
<xi>@thread207:	0.0191823
<xi>@thread208:	0.00631979
<xi>@thread209:	0.0306915
<xi>@thread210:	0.0414137
<xi>@thread211:	-0.0156658
<xi>@thread212:	0.0246696
<xi>@thread213:	0.0314779
<xi>@thread214:	0.027302
<xi>@thread215:	0.0382466
<xi>@thread216:	-0.048286
<xi>@thread217:	-0.0339407
<xi>@thread218:	-0.0101368
<xi>@thread219:	-0.00273214
<xi>@thread220:	-2.68325e-05
<xi>@thread221:	0.0265712
<xi>@thread222:	0.0549273
<xi>@thread223:	-0.00368324
<xi>@thread224:	0.031725
<xi>@thread225:	-0.0355138
<xi>@thread226:	-0.0050821
<xi>@thread227:	-0.0618725
<xi>@thread228:	0.032992
<xi>@thread229:	-0.0413768
<xi>@thread230:	-0.000239249
<xi>@thread231:	-0.0170647
<xi>@thread232:	-0.00893486
<xi>@thread233:	-0.0367095
<xi>@thread234:	0.014505
<xi>@thread235:	0.0370556
<xi>@thread236:	-0.0246504
<xi>@thread237:	-0.00304218
<xi>@thread238:	-0.0324856
<xi>@thread239:	-0.0608041
<xi>@thread240:	0.0121253
<xi>@thread241:	-0.0395429
<xi>@thread242:	0.0373424
<xi>@thread243:	-0.00790904
<xi>@thread244:	-0.00718028
<xi>@thread245:	-0.0290487
<xi>@thread246:	-0.0332461
<xi>@thread247:	-0.0277895
<xi>@thread248:	-0.0408925
<xi>@thread249:	-0.0346022
<xi>@thread250:	-0.0196616
<xi>@thread251:	-0.0945299
<xi>@thread252:	-0.0131297
<xi>@thread253:	0.00571045
<xi>@thread254:	-0.03717
<xi>@thread255:	-0.007559
<xi>@thread256:	0.0124423
<xi>@thread257:	-0.056692
<xi>@thread258:	0.00865397
<xi>@thread259:	0.019247
<xi>@thread260:	0.00563223
<xi>@thread261:	0.0148309
<xi>@thread262:	0.013465
<xi>@thread263:	-0.0552565
<xi>@thread264:	-0.0172041
<xi>@thread265:	0.0297853
<xi>@thread266:	-0.0289876
<xi>@thread267:	-0.088266
<xi>@thread268:	0.00180169
<xi>@thread269:	-0.0567245
<xi>@thread270:	0.0549149
<xi>@thread271:	0.0641061
<xi>@thread272:	-0.00955977
<xi>@thread273:	0.0220618
<xi>@thread274:	-0.0559604
<xi>@thread275:	0.0252989
<xi>@thread276:	-0.000200894
<xi>@thread277:	0.0381584
<xi>@thread278:	0.0347318
<xi>@thread279:	0.0129874
<xi>@thread280:	0.00342635
<xi>@thread281:	-0.0029948
<xi>@thread282:	-0.0233051
<xi>@thread283:	0.00841022
<xi>@thread284:	0.0508646
<xi>@thread285:	-0.00524701
<xi>@thread286:	-0.0183785
<xi>@thread287:	-0.0209362
<xi>@thread288:	0.0345596
<xi>@thread289:	-0.0222082
<xi>@thread290:	-0.00123106
<xi>@thread291:	-0.0458738
<xi>@thread292:	0.015391
<xi>@thread293:	0.0070447
<xi>@thread294:	-0.0161775
<xi>@thread295:	0.0320461
<xi>@thread296:	0.00737591
<xi>@thread297:	0.026373
<xi>@thread298:	0.025451
<xi>@thread299:	0.0210974
<xi>@thread300:	0.0297004
<xi>@thread301:	-0.024598
<xi>@thread302:	-0.00755169
<xi>@thread303:	-0.0567633
<xi>@thread304:	0.0925948
<xi>@thread305:	0.037517
<xi>@thread306:	-0.0216283
<xi>@thread307:	-0.0333944
<xi>@thread308:	0.0183058
<xi>@thread309:	-0.0324102
<xi>@thread310:	-0.0312676
<xi>@thread311:	-0.0730365
<xi>@thread312:	-0.0150992
<xi>@thread313:	-0.032792
<xi>@thread314:	-0.0761914
<xi>@thread315:	-0.0444633
<xi>@thread316:	-0.00153838
<xi>@thread317:	0.00356922
<xi>@thread318:	0.00130659
<xi>@thread319:	0.0361171
<xi>@thread320:	0.0567364
<xi>@thread321:	-0.0130004
<xi>@thread322:	0.00579162
<xi>@thread323:	0.0318895
<xi>@thread324:	-0.0114349
<xi>@thread325:	0.0144607
<xi>@thread326:	0.000967179
<xi>@thread327:	-0.015338
<xi>@thread328:	0.0222638
<xi>@thread329:	0.0173832
<xi>@thread330:	0.020544
<xi>@thread331:	0.0748942
<xi>@thread332:	-0.0135849
<xi>@thread333:	0.0129622
<xi>@thread334:	0.0288846
<xi>@thread335:	-0.0106854
<xi>@thread336:	-0.005219
<xi>@thread337:	0.0507345
<xi>@thread338:	0.00559973
<xi>@thread339:	0.0110014
<xi>@thread340:	-0.0125567
<xi>@thread341:	0.0201844
<xi>@thread342:	0.00410087
<xi>@thread343:	-0.0158485
<xi>@thread344:	0.086398
<xi>@thread345:	0.0452954
<xi>@thread346:	-0.00660844
<xi>@thread347:	0.0349961
<xi>@thread348:	0.0324053
<xi>@thread349:	-0.0706687
<xi>@thread350:	-0.0483843
<xi>@thread351:	0.0124776
<xi>@thread352:	0.0416331
<xi>@thread353:	-0.0190151
<xi>@thread354:	0.0520713
<xi>@thread355:	-0.0422343
<xi>@thread356:	-0.0602615
<xi>@thread357:	0.0200816
<xi>@thread358:	0.0333478
<xi>@thread359:	-0.0320891
<xi>@thread360:	-0.0616386
<xi>@thread361:	0.0209314
<xi>@thread362:	0.0780774
<xi>@thread363:	0.0253454
<xi>@thread364:	-0.0270511
<xi>@thread365:	0.00369697
<xi>@thread366:	-0.0348739
<xi>@thread367:	-0.00128076
<xi>@thread368:	-0.0155457
<xi>@thread369:	-0.0225428
<xi>@thread370:	-0.00580302
<xi>@thread371:	-0.0167301
<xi>@thread372:	0.0228212
<xi>@thread373:	0.0440789
<xi>@thread374:	-0.0305671
<xi>@thread375:	0.0393999
<xi>@thread376:	0.0124045
<xi>@thread377:	0.0439687
<xi>@thread378:	0.00526029
